,year,state_po,state_fips,office,d_prob
632,2014,NE,31,senate,0.31485350808847073
633,2014,NH,33,senate,0.5145536597706895
634,2014,NJ,34,senate,0.5583559548229907
635,2014,NM,35,senate,0.5555881017873701
636,2014,NC,37,senate,0.47256199316635344
637,2014,OK,40,senate,0.28983542252920613
638,2014,OK,40,senate,0.2854850481216181
639,2014,OR,41,senate,0.557284461466676
640,2014,RI,44,senate,0.7058264804448119
641,2014,SC,45,senate,0.36830514283410276
642,2014,SC,45,senate,0.3709359780852345
643,2014,SD,46,senate,0.2951054357006857
644,2014,TN,47,senate,0.31865159217358713
645,2014,TX,48,senate,0.343645433505767
646,2014,VA,51,senate,0.49149932271994207
647,2014,WV,54,senate,0.34464137327552574
648,2014,WY,56,senate,0.1716417474423469
649,2016,AL,1,senate,0.3586726158881388
650,2016,AK,2,senate,0.11623389341801497
651,2016,AZ,4,senate,0.4074891434487282
652,2016,AR,5,senate,0.36171019627601075
653,2016,CO,8,senate,0.4997078041270525
654,2016,CT,9,senate,0.5768213015794261
655,2016,FL,12,senate,0.44314854512342744
656,2016,GA,13,senate,0.4103329267776551
657,2016,HI,15,senate,0.7005465379834759
658,2016,ID,16,senate,0.2772677529630617
659,2016,IL,17,senate,0.5486174310499978
660,2016,IN,18,senate,0.4241271693138926
661,2016,IA,19,senate,0.356552345305366
662,2016,KS,20,senate,0.3223812782170636
663,2016,KY,21,senate,0.4272450504737413
664,2016,MD,24,senate,0.6088787566439363
665,2016,MO,29,senate,0.4639195672938489
666,2016,NV,32,senate,0.4709887448637275
667,2016,NH,33,senate,0.47981302594907593
668,2016,NY,36,senate,0.613304532591522
669,2016,NC,37,senate,0.45365693106548033
670,2016,ND,38,senate,0.1696812564050908
671,2016,OH,39,senate,0.37157556040344136
672,2016,OK,40,senate,0.24578691161267555
673,2016,OR,41,senate,0.5660084262153018
674,2016,PA,42,senate,0.4734104711017579
675,2016,SC,45,senate,0.3436959880344974
676,2016,SD,46,senate,0.28172138420585624
677,2016,UT,49,senate,0.270583183859919
678,2016,VT,50,senate,0.5998839194051182
679,2016,WA,53,senate,0.5901301044578745
680,2016,WI,55,senate,0.46810994929700506
681,2018,AZ,4,senate,0.49955794301742895
682,2018,CT,9,senate,0.5679710709238268
683,2018,DE,10,senate,0.5995306018886242
684,2018,FL,12,senate,0.49932472568698066
685,2018,HI,15,senate,0.7115109784705074
686,2018,IN,18,senate,0.44842227932172796
687,2018,ME,23,senate,0.10445627347657425
688,2018,MD,24,senate,0.6485591261143473
689,2018,MA,25,senate,0.6033678230129031
690,2018,MI,26,senate,0.5226189214709184
691,2018,MN,27,senate,0.3021032032691419
692,2018,MN,27,senate,0.2643668738010526
693,2018,MS,28,senate,0.2004373569193672
694,2018,MS,28,senate,0.22823425279164858
695,2018,MO,29,senate,0.4556934089290825
696,2018,MT,30,senate,0.5033387260499936
697,2018,NE,31,senate,0.38621199828869784
698,2018,NV,32,senate,0.5041198108898791
699,2018,NJ,34,senate,0.5400714982125446
700,2018,NM,35,senate,0.540877345009842
701,2018,NY,36,senate,0.6202139302554139
702,2018,ND,38,senate,0.44268377190023855
703,2018,OH,39,senate,0.5341141418368777
704,2018,PA,42,senate,0.5561318396530043
705,2018,RI,44,senate,0.614424347955343
706,2018,TN,47,senate,0.43919972902386195
707,2018,TX,48,senate,0.4832535502239402
708,2018,UT,49,senate,0.3091146874661875
709,2018,VA,51,senate,0.5700260758799454
710,2018,WA,53,senate,0.5843375992492955
711,2018,WV,54,senate,0.4954581402649804
712,2018,WI,55,senate,0.5541768676154819
713,2018,WY,56,senate,0.30098810343132437
